_country,_latitude,_longitude
Afghanistan,30.44662307610585,65.84088617274425
Afghanistan,36.06235670940409,69.60911862089299
Afghanistan,35.27486582802949,62.63953772448436
Afghanistan,31.707728073839316,68.43366638589733
Afghanistan,36.16428285076951,65.95916499653202
Afghanistan,35.33293556302707,67.06856938569163
Afghanistan,30.754549964503866,65.37417241647668
Afghanistan,32.18224520095696,67.39078221973412
Afghanistan,33.59418948382684,68.48090095245482
Afghanistan,33.58307442312468,68.01005107408456
Afghanistan,32.307640440483816,67.91258730540581
Afghanistan,34.2848642646819,64.97896523920586
Afghanistan,31.237400030030866,64.31420415272245
Afghanistan,34.19517028544712,70.76650722029396
Afghanistan,35.65446895617141,68.02925372099003
Afghanistan,33.699780105564116,62.878411740568275
Afghanistan,33.05901145221636,65.09120165654039
Afghanistan,32.512261694758095,67.91749434775002
Afghanistan,31.260238468650194,65.6800745033032
Afghanistan,35.20654391997594,70.36313880928073
Afghanistan,30.358827027597563,64.26612995555163
Afghanistan,33.954792778858604,62.179713647573735
Afghanistan,37.477677082197374,69.6230695274666
Afghanistan,34.06796182868085,61.14114410336122
Afghanistan,37.48570494794478,69.79847770091072
Afghanistan,34.161101983725416,67.40094742502265
Afghanistan,35.62543680994968,64.83188619478045
Afghanistan,31.469408053685207,63.021357463553734
Afghanistan,30.320082290985766,62.91051948239742
Afghanistan,37.38729744081205,66.19445900227049
Afghanistan,31.03283158157639,64.63039215276552
Afghanistan,37.102929424880756,65.65401665968659
Afghanistan,36.92501578355836,65.18969998852884
Afghanistan,31.79699862840061,64.14862733106511
Afghanistan,33.3185082996986,62.84738705315575
Afghanistan,32.02675174967014,67.60684495876801
Afghanistan,35.491526604047785,69.99052602887043
Afghanistan,32.823688922810774,62.43772270507218
Afghanistan,35.24842440199819,63.26772603986908
Afghanistan,31.571097019409883,61.319778911156156
Afghanistan,30.643970675036662,64.81224590337447
Afghanistan,31.360826390263107,63.47889492558471
Afghanistan,31.159231390738537,64.46723467069332
Afghanistan,36.2967081366389,71.51626298056645
Afghanistan,34.48481152735329,61.88768873484221
Afghanistan,30.27022363909218,62.75999174736947
Afghanistan,35.7635586823645,69.39460836464703
Afghanistan,34.46360944809267,64.88679177778818
Afghanistan,34.14194802742116,69.32639945927951
Afghanistan,37.106688013534765,69.44511935374636
Afghanistan,34.54025577463895,61.11427498285051
Afghanistan,34.54099779247832,62.395048340924404
Afghanistan,31.577101639601743,64.93327446038248
Afghanistan,34.284823217660076,68.9929279853259
Afghanistan,36.57094035972908,71.45265684215228
Afghanistan,30.978629341420017,62.48651594327096
Afghanistan,29.414168255831942,64.04111640919304
Afghanistan,32.60038665993122,63.87208661209133
Afghanistan,29.88992845869804,61.707419557166276
Afghanistan,34.42439621499537,65.9703240337335
Afghanistan,36.383200375376475,65.95640105826227
Afghanistan,32.50750640626658,66.62058646687488
Afghanistan,33.53937292061035,67.5903281350633
Afghanistan,33.39432885628607,61.90572685275136
Afghanistan,33.37509762785139,65.22318907949455
Afghanistan,34.41752142746591,64.91504081897642
Afghanistan,34.436347471556196,65.23920988607732
Afghanistan,35.66722410114871,63.89623516415367
Afghanistan,29.870184515275227,63.27544336579127
Afghanistan,32.445630342842975,67.18245717247926
Afghanistan,35.060372248527685,66.0714666744222
Afghanistan,32.69031013640453,62.867323001622395
Afghanistan,31.31093413912047,63.985651847600174
Afghanistan,30.092166084834858,63.1016680563054
Afghanistan,37.0177387173289,73.38834695170587
Afghanistan,32.67396899067087,68.82531670028675
Afghanistan,31.726825895440598,68.58194272852661
Afghanistan,34.317527260732795,67.50167036625581
Afghanistan,32.23131577482036,61.8845864930157
Afghanistan,33.67718519940077,63.02206806266044
Afghanistan,35.65980969217503,63.277040467062655
Afghanistan,33.23463182682353,69.69561958595256
Afghanistan,32.829968426773675,63.65288774680961
Afghanistan,29.96641834862935,64.507987102396
Afghanistan,31.074182170692787,66.66378097453375
Afghanistan,32.57222032478294,68.24944652494824
Afghanistan,36.93169887825047,70.74446419988223
Afghanistan,36.9081640880586,65.09394207303117
Afghanistan,35.1536761513735,64.44514491217838
Afghanistan,36.04329415184768,70.43966238939265
Afghanistan,32.788710409741746,65.43257971310432
Afghanistan,32.345356902518716,66.98803548041364
Afghanistan,34.977227375546924,62.79585116222412
Afghanistan,36.47696735118125,66.9353773276349
Afghanistan,33.18516192619581,67.19326539186565
Afghanistan,32.50541254862706,66.49092532473723
Afghanistan,32.490373581190795,62.58169373355802
Afghanistan,31.305557149878613,64.92626040841786
Afghanistan,34.46314577949826,62.893199671251566
Afghanistan,30.38761780757617,62.616615276140145
Afghanistan,32.198239658473824,66.84225765329815
Afghanistan,29.487117376049056,62.785855957570206
Afghanistan,34.00140016332517,68.88963136560855
Afghanistan,36.78375713140257,67.57408139889034
Afghanistan,33.75957450256785,69.14771716828886
Afghanistan,35.714918273109014,69.1743091957875
Afghanistan,36.02676668926015,71.16439743308845
Afghanistan,33.87302541994801,62.177876327245016
Afghanistan,32.59788494904339,61.97502014330783
Afghanistan,33.63193742601301,68.80452824320102
Afghanistan,36.408058940918984,68.7483460507067
Afghanistan,35.06568413159438,65.68874391869727
Afghanistan,30.193167545213445,65.3233643657154
Afghanistan,34.489185245138614,60.984724599114756
Afghanistan,33.9169678275368,67.35785644248968
Afghanistan,34.706616638287684,61.88288932321481
Afghanistan,32.230782186521886,63.13414987313291
Afghanistan,36.000825011482135,68.28287259922858
Afghanistan,32.4353106724513,61.057294334565675
Afghanistan,35.00217819826228,64.32096623435338
Afghanistan,33.00415476638,65.72721155588624
Afghanistan,33.599590501810475,67.18373312909287
Afghanistan,35.13587692276749,67.74657174857464
Afghanistan,33.53524466361627,64.54116135873613
Afghanistan,36.354352090711195,68.94710438053465
Afghanistan,34.25521852406489,68.38445990320116
Afghanistan,35.8259036949055,66.33571055384947
Afghanistan,30.594907194861516,62.716814772772
Afghanistan,36.78917835947216,72.81773436734953
Afghanistan,36.14007346867344,65.50972356387896
Afghanistan,34.52963492857929,62.591577565182334
Afghanistan,37.64553716166396,70.67115823247408
Afghanistan,31.64939952552403,65.05211665528762
Afghanistan,36.74555967631896,67.99742283591999
Afghanistan,34.901496803356714,61.54700978812917
Afghanistan,36.03151089026212,70.84207277370797
Afghanistan,31.52752103907223,64.47134012735057
Afghanistan,36.882116070203374,67.33231124540859
Afghanistan,35.21604965383401,63.848702513922554
Afghanistan,36.853079730043675,67.07772411349497
Afghanistan,30.961665586070204,65.69565275115946
Afghanistan,30.206320838562682,65.10774518982602
Afghanistan,33.676495998711076,64.40969578566178
Afghanistan,34.84580860355555,67.93862423885902
Afghanistan,34.279803452759886,64.79663691587754
Afghanistan,31.1942989245379,64.57462225381202
Afghanistan,32.25459258309108,64.13672006419186
Afghanistan,30.85504392077879,62.56305438920496
Afghanistan,35.5923309556718,64.05067719821689
Afghanistan,34.16554011392643,67.72217278634741
Afghanistan,32.16657933443911,61.9239437934008
Afghanistan,35.09461241552342,69.08089575016257
Afghanistan,30.15612469759605,63.02900719096082
Afghanistan,33.5735500242376,64.53209294295499
Afghanistan,37.35822481226862,69.92981733020676
Afghanistan,32.483243237191125,67.10658259499635
Afghanistan,34.49409720634421,66.67010641741746
Afghanistan,32.60220428726181,65.23242657345564
Afghanistan,31.192548821049794,63.52986950407927
Afghanistan,34.65218896455451,66.344245920954
Afghanistan,34.953375883120096,66.00950290546955
Afghanistan,32.67071553452069,63.25056269382343
Afghanistan,30.32041972973511,62.75126738973188
Afghanistan,34.74779638716145,69.55465294243537
Afghanistan,31.401613734289082,62.00524823979227
Afghanistan,35.37442796174171,68.20612859495196
Afghanistan,37.094522766256105,66.03922878096016
Afghanistan,38.194726368574315,70.72910688076925
Afghanistan,32.615033200082514,66.70372933439496
Afghanistan,36.08371868402313,65.1542012631126
Afghanistan,30.561351783571897,65.01560801778132
Afghanistan,35.579247100493674,64.06484153829778
Afghanistan,32.04397648512374,61.598546031781055
Afghanistan,33.747569806616724,62.281769613705826
Afghanistan,31.616183062428394,66.12926094101938
Afghanistan,37.09246612799978,74.64404305814455
Afghanistan,35.77396126010643,63.90699900251219
Afghanistan,29.863875357359785,64.9932591913263
Afghanistan,33.08444400532073,65.29425247180724
Afghanistan,34.260461496215065,64.00186701193304
Afghanistan,32.826512591678295,66.82827354252048
Afghanistan,30.688287194679813,65.88836382077021
Afghanistan,29.680634042342344,65.58300310228637
Afghanistan,36.27324419937599,70.59519895872751
Afghanistan,33.23927150270131,61.33932501694036
Afghanistan,36.45841535693262,70.74667648302497
Afghanistan,30.574937478634467,65.19337995135326
Afghanistan,35.28750411971018,66.38374633373391
Afghanistan,33.85917785396565,67.40084959987588
Afghanistan,34.17490527827407,70.21329322908933
Afghanistan,35.136583955413386,68.33030147612698
Afghanistan,37.10056623357838,65.70043563906101
Afghanistan,34.42998087826175,61.33593964623193
Afghanistan,35.11606933562226,66.5232329778718
Afghanistan,32.97724967324831,68.51306658595912
Afghanistan,34.955531343849536,65.68599468396395
Afghanistan,36.188826498507076,67.15645160861979
Afghanistan,32.69789343213421,65.91428869811472
Afghanistan,30.911055048640954,66.24985751902962
Afghanistan,31.21963662922839,63.73578368090435
Afghanistan,30.21099637618773,64.8465954730468
Afghanistan,34.32182450515307,60.98349843664504
Afghanistan,35.46866932673071,70.3670904310497
Afghanistan,30.38368383792591,64.37789504657117
Afghanistan,33.0452380528488,68.67925256707522
Afghanistan,33.8163843705036,67.52155490533457
Afghanistan,36.65646521051091,68.91642725767217
Afghanistan,31.753363147937897,65.47413613929507
Afghanistan,32.30456585999918,62.55080390485469
Afghanistan,30.02964308421158,61.48429029761187
Afghanistan,32.31419335764506,62.14836372884022
Afghanistan,31.841087281479005,68.34603749929421
Afghanistan,33.546737096111585,70.05533138946166
Afghanistan,31.94799405872043,66.64019304023094
Afghanistan,34.15893354190427,63.5870668721557
Afghanistan,34.39973818083844,68.58489181162983
Afghanistan,34.64625789667526,64.69503534407364
Afghanistan,36.21467582135574,67.50091300342095
Afghanistan,31.14876588976444,65.88181959218525
Afghanistan,37.0398837962846,73.12262218250551
Afghanistan,32.18964274136556,62.09125470709955
Afghanistan,37.82026148499954,71.1419734469239
Afghanistan,35.795041731380145,63.54428119581859
Afghanistan,33.09929089212112,67.50130816665626
Afghanistan,38.267084238682024,70.56693349367269
Afghanistan,36.32818310804166,70.98497720312056
Afghanistan,34.672077288067435,67.65765636855194
Afghanistan,36.3688761295851,69.74466672407944
Afghanistan,30.20151915095211,61.95942859508035
Afghanistan,34.98363560105766,69.29886174807251
Afghanistan,36.67531795304289,71.24217903903717
Afghanistan,34.6254338766119,70.86873791109328
Afghanistan,37.219873573432395,65.85096506310411
Afghanistan,34.44152583681887,61.36162547954846
Afghanistan,35.23167585615271,63.95399009398059
Afghanistan,32.717193889878644,63.675161522023096
Afghanistan,35.76600430750865,68.29929822007614
Afghanistan,35.09820344586778,65.10030832480446
Afghanistan,36.40148990559552,65.18744961382568
Afghanistan,37.40807837166274,71.35629026397335
Afghanistan,36.723953224273494,67.36139847717655
Afghanistan,31.369768627730615,63.33154594185106
Afghanistan,33.99398595499663,69.85519731943091
Afghanistan,37.24211866523993,69.49367270619891
Afghanistan,37.16043315403563,73.214770528697
Afghanistan,35.22247407607133,69.60324963490706
Afghanistan,36.67312199423378,72.29796369116741
Afghanistan,36.56456915462239,71.50098935088596
Afghanistan,33.09028066493523,65.28894537543995
Afghanistan,31.95021805144099,69.03843234842707
Afghanistan,37.03141757787688,70.79123335676636
Afghanistan,33.87086257297967,64.17788678545311
Afghanistan,36.20244466738148,64.63808790573978
Afghanistan,30.120273176584387,64.81828208920324
Afghanistan,35.39727965936713,62.99448338979332
Afghanistan,37.4415628485455,70.90467106408822
Afghanistan,37.78417980114427,70.7113818828969
Afghanistan,30.05010149806221,61.38904274250173
Afghanistan,32.66759304491017,64.60783605537029
Afghanistan,36.001167337308296,67.87293396729766
Afghanistan,36.53544560495357,67.73155093219714
Afghanistan,33.47864989664098,64.15289774130376
Afghanistan,37.09540845867048,65.69501089048603
Afghanistan,35.971999485906856,64.70961795142166
Afghanistan,30.781394054367247,62.541190800429646
Afghanistan,35.29625572500151,63.70862849778383
Afghanistan,34.68283071734139,60.965707167247025
Afghanistan,32.74926334091781,63.6034070650729
Afghanistan,35.17479664085419,69.47468378584628
Afghanistan,35.21560871806024,68.51419168249066
Afghanistan,33.45718118568794,69.82760565801182
Afghanistan,29.84594301025247,65.51279783849755
Afghanistan,30.720916336516506,64.13054720962165
Afghanistan,33.90952400864384,67.05630594709451
Afghanistan,34.379542098862736,67.1097967204661
Afghanistan,34.42382016013485,66.06777987113894
Afghanistan,33.61872623307834,67.34886994479814
Afghanistan,32.275605454980216,66.864615136266
Afghanistan,36.28167702400673,70.52313090144466
Afghanistan,32.29796971087284,66.29695105113399
Afghanistan,29.637300084569613,62.224786162423754
Afghanistan,31.932700357996627,62.25455746970265
Afghanistan,36.741330737226534,65.6513464314092
Afghanistan,29.426004879693732,62.43093967162763
Afghanistan,35.55929065725876,65.0073923379376
Afghanistan,34.16011976574732,61.22170716918249
Afghanistan,36.11552368068628,67.26557645646577
Afghanistan,35.341348923827105,67.02718066295824
Afghanistan,35.214775657762814,67.67424053316397
Afghanistan,32.32857319546372,64.91058594769922
Afghanistan,30.93416099270627,65.87912595061563
Afghanistan,36.83730705978998,71.41724797061057
Afghanistan,32.31184657522603,63.15593886951032
Afghanistan,36.891229300016995,65.83296966041205
Afghanistan,33.64268248794314,69.97460947784104
Afghanistan,33.821059312645914,63.51732448329603
Afghanistan,30.60393180256792,63.483319315359054
Afghanistan,30.35627536157193,61.42497536000913
Afghanistan,29.669537601871916,64.21441670825634
Afghanistan,31.347792841855167,65.29599533083356
Afghanistan,32.027012005289286,62.14319360574828
Afghanistan,34.165292600447714,65.58512440494763
Afghanistan,33.04789334219908,66.12797902648599
Afghanistan,30.87705117104945,62.32150884572087
Afghanistan,35.204842076475586,68.2493026697836
Afghanistan,33.69439740517974,69.52245409303815
Afghanistan,35.120972821785635,64.14399883864566
Afghanistan,31.904149540126046,67.8184773622421
Afghanistan,29.9025420951279,64.76548462634626
Afghanistan,34.09976592666018,70.87678571370726
Afghanistan,31.49149951776821,65.76643910443109
Afghanistan,31.46660849186393,62.14484053119734
Afghanistan,35.57724772787063,65.67926703828022
Afghanistan,32.61223734721144,67.46666519706498
Afghanistan,34.92040089651116,69.62980527649526
Afghanistan,30.298109535003473,64.86043292842609
Afghanistan,34.95624462680343,71.20720939590055
Afghanistan,33.689544134167576,69.9535745193629
Afghanistan,36.70970028223417,71.67275550085269
Afghanistan,35.473544436761586,66.44360750615328
Afghanistan,32.12626297232328,62.55478251186854
Afghanistan,31.75044102884975,66.29394798518369
Afghanistan,31.69708040439636,64.87464168241264
Afghanistan,31.61901375673995,63.54169314921651
Afghanistan,35.0073985508325,67.50079839331535
Afghanistan,35.60006099777185,65.21336451740389
Afghanistan,35.62407312330215,67.21853051553407
Afghanistan,30.65442410693411,65.78509621243232
Afghanistan,33.822184075891734,69.98906649811566
Afghanistan,34.05832610956702,61.48112009258769
Afghanistan,35.42653856227916,69.42452035445424
Afghanistan,33.295000798113335,69.3291817411556
Afghanistan,34.64138791112008,65.30871396256552
Angola,-6.936128186060335,14.723250808500762
Angola,-16.940237616147716,20.412883517908938
Angola,-10.55351731160853,14.1811030733165
Angola,-10.351025235033557,13.45915808479423
Angola,-9.933327625326521,21.493025983553814
Angola,-9.835276825611727,21.125779779259595
Angola,-12.67890662704215,13.677729699126145
Angola,-11.22164660705304,22.7348188322959
Angola,-16.68342181302735,15.860240722118208
Angola,-14.094950070714425,16.60213909408105
Angola,-12.885823347076382,13.7346202076259
Angola,-12.776630157457785,22.375041035666637
Angola,-16.52650611115644,20.068684349069287
Angola,-10.978887660268919,14.102876480705895
Angola,-14.355294051676552,19.14497010548915
Angola,-15.06613784945454,17.910043241446946
Angola,-15.149229673816103,18.438382001711254
Angola,-14.284335154579693,13.360800646845233
Angola,-17.30459344434191,16.264191986683834
Angola,-7.749464669098304,13.793553426941317
Angola,-8.20329006088171,13.428808668305823
Angola,-7.739015879173069,16.619613249314035
Angola,-9.27951707189627,21.049127826882692
Angola,-13.261243380638366,21.563201381206266
Angola,-8.768590679914338,21.81120758332615
Angola,-15.003065092759762,13.702995096867939
Angola,-7.756640392156404,16.374759267270363
Angola,-6.764235677885326,15.118073368352732
Angola,-14.013914162378182,21.914126209855482
Angola,-16.944781627548974,15.817369961843442
Angola,-14.365577447837598,20.918229030467064
Angola,-8.614637487043352,13.492988579952629
Angola,-17.248453367268354,19.257295654045738
Angola,-12.390265713403174,17.33940706230194
Angola,-7.888438638370825,19.592468745545517
Angola,-16.44517442254409,13.896659345927867
Angola,-10.683221702217963,21.725124713399282
Angola,-9.232045557577306,19.700041058991992
Angola,-16.500458812033003,12.17651298764043
Angola,-12.616574808964074,17.912639491089852
Angola,-7.126648525400908,16.096231033781812
Angola,-10.948478130274006,14.135810760583052
Angola,-12.178970370032264,17.02422243361689
Angola,-10.806963400811744,19.885874325240856
Angola,-13.178898119872194,13.587903779929135
Angola,-10.731423245878863,19.247938946500255
Angola,-11.550850810094769,15.70651373106056
Angola,-8.328821852029519,21.189645828110578
Angola,-9.434988242420236,16.523940690710504
Angola,-11.837871690127304,15.102302312921129
Angola,-9.514336403171548,15.364348846731886
Angola,-11.631579489147622,18.380438326589168
Angola,-12.149340175548646,24.01757496822283
Angola,-12.321900887232719,13.860844214285363
Angola,-13.259630516765368,20.558091855045543
Angola,-9.329479262583833,17.93404887665393
Angola,-13.80721844162047,15.812523164395216
Angola,-15.542475803219935,13.29638332163381
Angola,-6.972001645299569,14.805756422554698
Angola,-8.468851503242503,19.855234896181365
Angola,-14.299403689796494,15.14381167139332
Angola,-9.289209680839415,15.141025138706071
Angola,-9.883385622788468,17.203218996270365
Angola,-10.374347515644429,15.231501697401969
Angola,-16.71003275312199,22.189390930750324
Angola,-8.254794386914819,17.78046658520416
Angola,-11.51079313673386,22.24544899034003
Angola,-13.788351291563533,20.465396490196127
Angola,-16.660017895073867,12.163897602471001
Angola,-16.674053993912423,21.5121893538267
Angola,-9.653414872615144,20.452292776384816
Angola,-12.500476604921152,18.55291319773577
Angola,-11.934030312369996,18.956479782363903
Angola,-8.389600969194998,19.440092099282033
Angola,-17.318606717863535,15.195641773424573
Angola,-10.91913479603628,21.8040335997641
Angola,-12.194798169865184,19.20957753228423
Angola,-10.330697940863848,21.37646983581326
Angola,-15.316933905984877,20.18869972073665
Angola,-9.94179787899255,15.66390828716872
Angola,-15.081484099491178,17.840036880844103
Angola,-8.483220371768398,20.67827750955784
Angola,-10.158488646189785,22.120965453455653
Angola,-9.692711169519344,14.10527086220793
Angola,-9.084755555623362,20.819081600899732
Angola,-14.150426496276609,21.285137875195588
Angola,-6.740580118045251,14.702037588587698
Angola,-6.567672418196224,15.37361960377271
Angola,-15.203553046015816,18.924717075639272
Angola,-7.864072611128494,14.182674957398916
Angola,-7.801032673217991,21.416657335929266
Angola,-16.251148550066265,19.17082118389054
Angola,-8.037559197139917,19.072413764565773
Angola,-8.715596081539632,20.835462649435634
Angola,-12.152264682879554,15.368512300232785
Angola,-10.454685739633932,18.1395492927451
Angola,-12.89691449225364,20.25514918322169
Angola,-16.426179464051316,14.362185875764416
Angola,-11.565881715518655,16.971403713168623
Angola,-14.790973490184104,17.083989526642014
Angola,-9.422914448294932,18.65444031074754
Angola,-17.189808980593604,17.194595809200532
Angola,-12.177382215486649,20.05327251763641
Angola,-10.08506493955598,18.69573663695533
Angola,-13.482088977743665,15.091813248863152
Angola,-13.146821116032777,18.689358755541836
Angola,-16.17710129963522,20.98789975302747
Angola,-14.319264357686254,17.59946714933408
Angola,-12.434051748859435,22.42208130509928
Angola,-14.977296961757249,21.636642351754865
Angola,-11.95884941809933,13.837692733659194
Angola,-16.00954613010209,14.508327354247333
Angola,-10.35119990615975,13.51201199175608
Angola,-14.355487338288945,16.899682702346247
Angola,-12.988916457810806,21.882635209751292
Angola,-8.208738524157598,16.21404998240404
Angola,-8.502050672290238,14.807185189519842
Angola,-14.530017033729624,14.011994391928177
Angola,-17.235674667998687,15.873945526595318
Angola,-8.963781042984985,15.088391505779725
Angola,-9.702496393634009,15.525505395097522
Angola,-14.922058640613525,12.532590341973252
Angola,-17.14933470934558,21.906183167240314
Angola,-16.11078476823991,21.315429164282875
Angola,-12.455317102444766,16.73042364518401
Angola,-8.510721903149486,13.357183399008546
Angola,-12.062318485573266,18.182618197997474
Angola,-16.548508338344934,12.059239628719684
Angola,-14.21228546674562,14.064894774228904
Angola,-6.7356722529762525,15.340184822979788
Angola,-11.781425921723228,16.681939389868116
Angola,-9.319289375378395,17.93705507599923
Angola,-13.334154401687254,15.622096364883145
Angola,-8.969405269768163,13.133466026965248
Angola,-14.732190457983886,14.04216297532488
Angola,-14.46783916247398,18.962665215879586
Angola,-10.740515477527847,20.551411648546406
Angola,-16.377117794339725,15.241349300055944
Angola,-11.888544496613926,19.144626834118935
Angola,-11.775369741384143,20.930140650274865
Angola,-10.421738183777776,14.394462441528109
Angola,-11.936873586866506,14.105310872475807
Angola,-13.271508029050192,15.523754251034642
Angola,-11.07420948082294,14.45950552687466
Angola,-15.462684397609067,16.194470629317156
Angola,-6.50753543271918,16.297439644071787
Angola,-16.394813408708174,11.760449174950145
Angola,-16.512127221106287,20.976131158795667
Angola,-7.589502139134041,19.805503666293305
Angola,-9.64508405257265,20.712388390588895
Angola,-8.454004723881347,13.385788553420971
Angola,-15.765030872928122,20.734010127046528
Angola,-10.076477419172942,20.52030191366786
Angola,-17.26828879563436,17.273431687481285
Angola,-15.539939661806795,21.389907928082543
Angola,-13.430647805247611,12.860997265071532
Angola,-8.027840716980352,20.651529478019896
Angola,-16.20949563969754,18.07945499706109
Angola,-12.39548108393436,21.829446178516136
Angola,-15.60165028055699,20.02849850649983
Angola,-14.382497378102835,14.661332781482496
Angola,-11.574851897733843,17.434488175054355
Angola,-10.370756272285421,15.118138767696976
Angola,-9.634365435828228,21.786801992732492
Angola,-13.194019024598344,19.53783032248762
Angola,-7.183234939415348,20.313465265737292
Angola,-11.610442533021232,23.177357699332575
Angola,-13.480687478083212,18.40352585334492
Angola,-12.98654853175848,20.02329496341266
Angola,-9.842403472719864,19.266264743375338
Angola,-10.063744698023807,17.46453867943357
Angola,-16.56891964366614,16.03255160386872
Angola,-11.019285611093352,22.09411266294383
Angola,-16.4939320831225,11.844457179929652
Angola,-15.570685432028233,12.902537203586654
Angola,-8.109937817209584,17.334034328447558
Angola,-17.333113682114604,15.161807601106101
Angola,-16.471074299398083,12.541511938725868
Angola,-14.625656773771695,13.104250110728481
Angola,-12.93844075321696,19.79489360316495
Angola,-7.719496300784032,19.867385404641624
Angola,-13.988289490542629,17.3791682123749
Angola,-7.880947270818023,17.236500504755405
Angola,-16.873489406145325,19.157062282288862
Angola,-9.066026965230547,17.26359407451023
Angola,-12.639134727983544,22.260905986144213
Angola,-7.345204793393981,21.03523711671516
Angola,-9.001570430606478,15.510411829649566
Angola,-15.275655133392322,17.033579314618052
Angola,-16.573313550491967,20.037636395153342
Angola,-5.078371001605898,12.48366570468249
Angola,-14.718948990925147,17.81125687160641
Angola,-16.000083077815816,13.412448782765011
Angola,-9.041743047828003,13.507013934195454
Angola,-10.35931624158311,14.540206907053875
Angola,-16.136675225563913,13.43104479902532
Angola,-11.465802503768138,21.7771346273344
Angola,-14.584347982262742,14.33732830367488
Angola,-11.985232382908638,14.648184909610002
Angola,-14.410410684198649,14.609869990840712
Angola,-9.1628847959664,12.993031820206669
Angola,-15.835351888078073,12.546960967867468
Angola,-11.283107759391067,21.10549286797336
Angola,-8.937471221436912,18.95755800491299
Angola,-9.076649224739189,15.534245078829972
Angola,-11.75329712544594,22.194999797209995
Angola,-16.272128470200485,17.188432278531945
Angola,-9.799948264053791,14.80697891360881
Angola,-14.638732706224603,20.89026441373446
Angola,-6.770088570147488,15.325245940643574
Angola,-10.322946557915255,13.688492241060349
Angola,-16.682707086230977,14.159327816863783
Angola,-15.292372863769046,15.884144334114001
Angola,-8.751302595741292,14.080601597126872
Angola,-11.019776681706812,14.81054988150357
Angola,-12.559122945964262,22.08988929251749
Angola,-17.113515609712437,14.679462842993066
Angola,-8.559659022200943,16.01239680936334
Angola,-7.445073772501603,13.631584902576584
Angola,-8.043738036896643,19.343435727799132
Angola,-8.903614640498777,14.599221599515218
Angola,-17.686133726170695,20.8406530411391
Angola,-6.666229964038191,13.526923586044227
Angola,-8.30644097437525,18.768705866984707
Angola,-16.308791090076358,16.814699528702615
Angola,-11.053196601274031,20.464892680097304
Angola,-11.23059549280906,23.136494797451192
Angola,-9.627068202721933,14.101254351365125
Angola,-17.102804940044244,14.433074112030415
Angola,-15.178803309916104,21.381696032614975
Angola,-9.111051628882828,16.839439340573584
Angola,-17.051589973975176,19.252833753837937
Angola,-12.108955545152078,23.870672712739257
Angola,-12.221650667929566,21.224840523907417
Angola,-16.500933882942753,20.607507252674154
Angola,-13.296975283776067,16.12030449271486
Angola,-14.121311278192806,17.579494745457872
Angola,-6.108354938799327,14.962282383238191
Angola,-16.450991242362136,16.26302689002474
Angola,-15.496165741311627,20.431933506880917
Angola,-7.863621538380871,15.477293555250458
Angola,-8.91249973543742,19.511550589498672
Angola,-11.503137482056879,14.58415004650781
Angola,-11.039708937400771,23.42500217843905
Angola,-14.660927362288389,14.012338557447096
Angola,-16.31933291109047,11.91224111127963
Angola,-16.0510004830845,11.758736245025466
Angola,-14.627395456518908,17.980264931216237
Angola,-11.37658452529347,23.452588265139497
